"ID","response","data_location","duration","confidence","reason","lineup","attempt","weight"
166,"13",13,61,3,"1_","turk11-cyclone-1",8,1
166,"13",16,36,1,"1_","turk11-autismfanned2-5",6,1
167,"4",16,104,5,"4_","turk11-examfanned-4",1,1
167,"10",10,23,5,"4_","turk11-autismordered-5",2,1
167,"13",13,86,5,"4_","turk11-cyclone-4",3,1
167,"10",10,80,5,"3_","turk11-dialyzernonlinear-1",5,1
167,"18",18,37,5,"1_","turk11-radontranef-2",11,1
167,"19",19,49,4,"4_","turk11-dialyzerheterogeneous-1",7,1
167,"9",18,516,5,"5_low spread","turk11-examcorr-4",6,1
167,"19",10,58,3,"4_","turk11-autismfanned2-4",10,1
168,"3",19,36,4,"4_","turk11-radontranef-1",11,1
168,"20",13,129,3,"1_","turk11-cyclone-4",7,1
168,"10",10,38,5,"1_","turk11-dialyzernonlinear-5",8,1
168,"2",16,196,3,"2_","turk11-examfanned-2",1,0.5
168,"12",16,196,3,"2_","turk11-examfanned-2",1,0.5
168,"18",7,97,3,"2_","turk11-dialyzerheterogeneous-5",9,1
168,"10",10,34,3,"3_","turk11-examcorr-5",5,1
168,"12",12,38,3,"2_","turk11-autismordered-4",3,1
168,"15",15,50,3,"4_","turk11-autismfanned2-2",10,1
169,"7",10,141,2,"13_","turk11-dialyzernonlinear-2",2,1
169,"13",19,43,2,"3_","turk11-dialyzerheterogeneous-3",1,0.5
169,"19",19,43,2,"3_","turk11-dialyzerheterogeneous-3",1,0.5
169,"16",14,48,2,"1_","turk11-radontranef-3",4,1
169,"15",16,32,1,"1_","turk11-examfanned-1",7,1
169,"19",19,26,2,"3_","turk11-autismordered-2",8,1
169,"10",13,58,2,"3_","turk11-cyclone-4",11,0.333333333333333
169,"4",13,58,2,"3_","turk11-cyclone-4",11,0.333333333333333
169,"19",13,58,2,"3_","turk11-cyclone-4",11,0.333333333333333
169,"12",10,36,2,"3_","turk11-autismfanned2-4",10,1
169,"4",6,21,2,"3_","turk11-examcorr-3",6,0.25
169,"8",6,21,2,"3_","turk11-examcorr-3",6,0.25
169,"6",6,21,2,"3_","turk11-examcorr-3",6,0.25
169,"18",6,21,2,"3_","turk11-examcorr-3",6,0.25
170,"12",18,34,4,"2_","turk11-radontranef-2",7,1
170,"10",10,19,4,"4_","turk11-dialyzernonlinear-2",10,1
170,"13",13,112,4,"2_","turk11-cyclone-3",2,1
170,"16",16,91,4,"23_","turk11-examfanned-3",8,1
170,"15",19,85,4,"2_","turk11-dialyzerheterogeneous-1",6,1
170,"10",10,16,4,"4_","turk11-examcorr-5",11,1
170,"16",16,72,4,"4_","turk11-autismfanned2-5",5,1
170,"12",12,32,4,"2_","turk11-autismordered-4",4,1
171,"1",16,58,3,"12_","turk11-autismfanned2-1",1,0.5
171,"7",16,58,3,"12_","turk11-autismfanned2-1",1,0.5
171,"12",12,20,3,"3_","turk11-autismordered-4",6,1
171,"10",10,15,2,"3_","turk11-examcorr-5",12,1
171,"10",10,17,4,"3_","turk11-dialyzernonlinear-1",2,1
171,"13",13,28,4,"3_","turk11-cyclone-1",5,1
171,"12",16,59,2,"1_","turk11-examfanned-5",4,1
171,"8",8,18,2,"3_","turk11-examcorr-2",10,1
171,"18",18,24,4,"23_","turk11-radontranef-2",8,1
171,"10",10,71,2,"12_","turk11-dialyzerheterogeneous-2",7,1
172,"5",8,17,4,"23_","turk11-examcorr-2",10,1
172,"7",19,32,3,"23_","turk11-dialyzerheterogeneous-1",13,1
172,"18",7,54,3,"23_","turk11-autismfanned2-3",1,1
172,"17",19,54,4,"23_","turk11-radontranef-1",5,1
172,"10",10,11,5,"234_","turk11-autismordered-1",8,1
172,"13",13,30,5,"23_","turk11-cyclone-2",7,1
172,"8",16,42,5,"34_","turk11-examfanned-4",12,1
172,"10",10,48,5,"124_","turk11-dialyzernonlinear-5",9,1
172,"6",10,72,3,"12_","turk11-autismfanned2-4",6,1
173,"13",13,30,4,"4_","turk11-cyclone-5",2,1
173,"7",7,47,4,"1_","turk11-autismfanned2-3",6,1
173,"19",19,61,3,"4_","turk11-dialyzerheterogeneous-1",9,1
173,"17",10,14,4,"3_","turk11-examcorr-5",8,1
173,"6",20,57,3,"3_","turk11-radontranef-4",7,0.333333333333333
173,"11",20,57,3,"3_","turk11-radontranef-4",7,0.333333333333333
173,"4",20,57,3,"3_","turk11-radontranef-4",7,0.333333333333333
173,"12",12,18,2,"3_","turk11-autismordered-4",11,1
173,"1",16,23,4,"1_","turk11-examfanned-2",5,1
173,"10",10,31,5,"3_","turk11-dialyzernonlinear-3",1,1
174,"7",7,87,3,"34_","turk11-autismfanned2-3",4,1
174,"8",8,85,3,"3_","turk11-examcorr-2",8,0.333333333333333
174,"20",8,85,3,"3_","turk11-examcorr-2",8,0.333333333333333
174,"4",8,85,3,"3_","turk11-examcorr-2",8,0.333333333333333
174,"10",10,19,1,"3_","turk11-dialyzernonlinear-4",3,1
174,"4",10,184,5,"23_","turk11-dialyzerheterogeneous-2",9,1
174,"19",19,38,2,"13_","turk11-radontranef-1",7,1
174,"1",16,48,4,"3_","turk11-examfanned-1",11,1
174,"19",19,48,2,"4_","turk11-autismordered-2",10,1
174,"20",13,74,3,"13_","turk11-cyclone-2",5,1
175,"18",18,14,4,"2_","turk11-radontranef-2",3,1
175,"13",13,22,3,"3_","turk11-cyclone-1",9,1
175,"14",10,19,2,"1_","turk11-dialyzernonlinear-3",11,1
175,"3",15,20,3,"2_","turk11-examcorr-1",10,1
175,"19",19,12,4,"1_","turk11-dialyzerheterogeneous-3",2,1
175,"2",15,14,4,"2_","turk11-autismfanned2-2",6,1
175,"19",16,16,3,"3_","turk11-examfanned-5",7,1
175,"12",12,78,4,"3_","turk11-autismordered-4",8,1
176,"1",16,24,2,"4_","turk11-examfanned-5",12,1
176,"6",20,60,2,"3_","turk11-radontranef-4",15,1
176,"10",10,91,3,"4_","turk11-autismfanned2-4",4,1
176,"10",10,18,5,"3_","turk11-dialyzernonlinear-3",10,1
176,"10",10,40,4,"3_","turk11-dialyzernonlinear-5",1,1
176,"16",16,33,3,"4_","turk11-autismfanned2-5",14,1
176,"19",19,62,3,"3_","turk11-dialyzerheterogeneous-1",8,1
176,"13",13,51,3,"4_","turk11-cyclone-5",6,1
176,"18",18,39,3,"1_","turk11-radontranef-2",3,1
176,"20",15,117,2,"4_","turk11-examcorr-1",16,1
176,"1",16,1772,2,"3_","turk11-examfanned-3",5,1
176,"10",10,24,4,"3_","turk11-autismordered-1",7,1
178,"13",13,220,3,"1_","turk11-cyclone-4",4,1
178,"15",19,106,3,"1_","turk11-dialyzerheterogeneous-1",5,1
178,"3",15,205,3,"1_","turk11-radontranef-5",1,1
178,"10",10,88,1,"3_","turk11-dialyzernonlinear-2",2,1
178,"8",8,9,2,"3_","turk11-examcorr-2",6,1
178,"6",16,69,3,"1_","turk11-examfanned-4",9,1
178,"16",16,21,2,"4_","turk11-autismfanned2-1",11,1
178,"19",19,23,2,"3_","turk11-autismordered-2",7,1
179,"3",20,56,2,"14_","turk11-radontranef-4",6,1
179,"7",7,63,3,"3_","turk11-autismfanned2-3",23,1
179,"3",15,49,2,"2_","turk11-examcorr-1",10,1
179,"14",16,82,3,"3_","turk11-autismfanned2-1",13,1
179,"1",16,10,2,"1_","turk11-examfanned-3",21,1
179,"13",13,147,2,"3_","turk11-cyclone-3",3,1
179,"18",10,75,2,"1_","turk11-dialyzerheterogeneous-2",5,1
179,"15",14,57,3,"3_","turk11-radontranef-3",16,1
179,"3",15,26,2,"2_","turk11-examcorr-1",18,1
179,"10",13,1724,4,"2_","turk11-cyclone-1",26,1
179,"10",13,116,3,"1_","turk11-cyclone-2",17,1
179,"19",19,56,1,"4_","turk11-autismordered-2",12,1
179,"13",10,52,2,"2_","turk11-autismfanned2-4",22,1
179,"10",10,30,1,"3_","turk11-autismordered-1",8,1
179,"1",16,88,2,"1_","turk11-examfanned-2",25,1
179,"10",10,15,1,"4_","turk11-autismordered-1",15,1
179,"1",16,94,2,"1_","turk11-examfanned-3",7,1
179,"20",7,82,3,"1_","turk11-autismfanned2-3",2,1
179,"13",10,58,2,"1_","turk11-autismfanned2-4",19,1
179,"10",10,61,1,"34_","turk11-dialyzernonlinear-4",9,1
180,"19",19,36,2,"3_","turk11-autismordered-2",5,1
180,"19",19,18,1,"1_","turk11-dialyzerheterogeneous-3",7,0.5
180,"20",19,18,1,"1_","turk11-dialyzerheterogeneous-3",7,0.5
180,"10",10,20,1,"4_","turk11-dialyzernonlinear-1",1,1
180,"10",10,40,1,"3_","turk11-autismfanned2-4",2,1
180,"13",13,37,1,"4_","turk11-cyclone-3",6,0.5
180,"20",13,37,1,"4_","turk11-cyclone-3",6,0.5
180,"6",16,34,2,"4_","turk11-examfanned-3",8,0.5
180,"16",16,34,2,"4_","turk11-examfanned-3",8,0.5
180,"19",20,42,3,"3_","turk11-radontranef-4",9,0.166666666666667
180,"20",20,42,3,"3_","turk11-radontranef-4",9,0.166666666666667
180,"8",20,42,3,"3_","turk11-radontranef-4",9,0.166666666666667
180,"12",20,42,3,"3_","turk11-radontranef-4",9,0.166666666666667
180,"7",20,42,3,"3_","turk11-radontranef-4",9,0.166666666666667
180,"3",20,42,3,"3_","turk11-radontranef-4",9,0.166666666666667
180,"20",18,21,1,"2_","turk11-examcorr-4",10,1
183,"10",10,29,3,"134_","turk11-examcorr-5",6,1
183,"10",10,24,3,"2_","turk11-dialyzernonlinear-5",3,1
183,"1",16,48,3,"13_","turk11-examfanned-2",17,1
183,"10",10,17,3,"2_","turk11-autismordered-1",4,1
183,"20",13,44,3,"12_","turk11-cyclone-5",12,1
183,"8",8,22,3,"12_","turk11-examcorr-2",14,1
183,"10",10,22,3,"13_","turk11-dialyzernonlinear-2",10,1
183,"12",7,37,3,"124_","turk11-dialyzerheterogeneous-5",7,1
183,"15",14,25,3,"3_","turk11-radontranef-3",1,1
183,"15",15,17,3,"12_","turk11-radontranef-5",13,1
183,"15",7,14,3,"134_","turk11-dialyzerheterogeneous-5",18,1
183,"20",7,33,3,"1_","turk11-autismfanned2-3",9,1
183,"12",12,21,3,"14_","turk11-autismordered-4",15,1
185,"13",13,68,1,"3_","turk11-cyclone-4",4,1
185,"13",10,42,2,"2_","turk11-dialyzerheterogeneous-2",6,1
185,"18",18,39,1,"3_","turk11-examcorr-4",11,1
185,"7",7,44,2,"2_","turk11-autismfanned2-3",9,1
185,"15",14,85,2,"2_","turk11-radontranef-3",1,1
185,"10",10,68,2,"3_","turk11-autismordered-1",2,1
185,"10",10,28,1,"4_","turk11-dialyzernonlinear-5",3,1
185,"1",16,64,1,"4_","turk11-examfanned-5",5,1
186,"10",10,236,5,"2_","turk11-dialyzernonlinear-3",8,1
186,"12",12,26,5,"4_","turk11-autismordered-4",11,1
186,"19",19,23,5,"3_","turk11-radontranef-1",4,1
186,"13",13,67,5,"5_less spread!","turk11-cyclone-5",5,1
186,"15",15,33,5,"1_","turk11-autismfanned2-2",3,1
186,"15",15,16,5,"3_","turk11-examcorr-1",2,1
186,"11",16,44,5,"2_","turk11-examfanned-3",6,1
186,"19",12,47,5,"1_","turk11-dialyzerheterogeneous-4",1,1
187,"19",19,87,2,"3_","turk11-dialyzerheterogeneous-1",6,1
187,"15",15,54,2,"4_","turk11-autismfanned2-2",1,1
187,"10",10,12,1,"4_","turk11-dialyzernonlinear-2",4,1
187,"10",10,19,2,"4_","turk11-examcorr-5",7,1
187,"20",20,21,1,"34_","turk11-autismordered-3",5,1
187,"13",13,44,2,"34_","turk11-cyclone-5",8,1
187,"15",19,57,2,"4_","turk11-radontranef-1",10,1
187,"19",16,47,2,"4_","turk11-examfanned-5",9,1
188,"1",16,44,2,"4_","turk11-examfanned-2",2,1
188,"10",10,12,2,"3_","turk11-dialyzernonlinear-4",3,1
188,"19",19,285,2,"1_","turk11-radontranef-1",6,1
188,"10",10,41,3,"4_","turk11-autismfanned2-4",11,0.25
188,"11",10,41,3,"4_","turk11-autismfanned2-4",11,0.25
188,"20",10,41,3,"4_","turk11-autismfanned2-4",11,0.25
188,"4",10,41,3,"4_","turk11-autismfanned2-4",11,0.25
188,"20",20,13,2,"3_","turk11-autismordered-3",1,1
188,"19",7,71,3,"2_","turk11-dialyzerheterogeneous-5",8,1
188,"10",10,19,2,"3_","turk11-dialyzernonlinear-2",12,1
188,"13",13,41,2,"4_","turk11-cyclone-1",5,1
188,"18",18,26,2,"3_","turk11-examcorr-4",4,1
189,"4",10,50,2,"3_","turk11-dialyzerheterogeneous-2",6,1
189,"1",16,40,4,"1_","turk11-examfanned-4",9,1
189,"15",15,30,4,"3_","turk11-examcorr-1",3,1
189,"16",16,28,4,"2_","turk11-autismfanned2-1",2,1
189,"11",13,113,4,"24_","turk11-cyclone-2",8,1
189,"10",10,13,5,"3_","turk11-dialyzernonlinear-1",1,1
189,"20",20,28,4,"1_","turk11-autismordered-3",10,1
189,"19",20,63,4,"13_","turk11-radontranef-4",7,1
190,"19",20,53,3,"3_","turk11-radontranef-4",6,1
190,"20",20,51,2,"4_","turk11-autismordered-3",7,1
190,"13",13,50,2,"3_","turk11-cyclone-2",9,1
190,"11",16,79,3,"2_","turk11-examfanned-1",1,1
190,"10",10,17,1,"3_","turk11-dialyzernonlinear-3",2,1
190,"17",7,32,2,"1_","turk11-dialyzerheterogeneous-5",5,1
190,"8",8,15,1,"3_","turk11-examcorr-2",4,1
190,"20",7,39,2,"3_","turk11-autismfanned2-3",11,0.333333333333333
190,"17",7,39,2,"3_","turk11-autismfanned2-3",11,0.333333333333333
190,"2",7,39,2,"3_","turk11-autismfanned2-3",11,0.333333333333333
190,"20",20,19,2,"4_","turk11-autismordered-3",12,1
192,"16",16,138,2,"2_","turk11-autismfanned2-5",5,0.5
192,"4",16,138,2,"2_","turk11-autismfanned2-5",5,0.5
192,"11",13,10,2,"1_","turk11-cyclone-4",8,1
192,"10",10,15,1,"1_","turk11-dialyzernonlinear-4",9,1
192,"19",16,11,2,"1_","turk11-examfanned-5",7,1
192,"19",19,14,1,"1_","turk11-radontranef-1",10,1
192,"10",10,17,1,"2_","turk11-dialyzernonlinear-5",12,1
192,"4",6,22,1,"2_","turk11-examcorr-3",11,1
192,"20",20,31,3,"3_","turk11-autismordered-3",2,1
192,"4",10,27,4,"1_","turk11-dialyzerheterogeneous-2",3,0.5
192,"14",10,27,4,"1_","turk11-dialyzerheterogeneous-2",3,0.5
193,"10",10,36,1,"3_","turk11-dialyzernonlinear-2",21,1
193,"1",16,80,1,"4_","turk11-examfanned-5",13,1
193,"3",20,24,1,"1_","turk11-radontranef-4",20,1
193,"7",7,34,1,"2_","turk11-autismfanned2-3",19,1
193,"16",19,22,1,"2_","turk11-dialyzerheterogeneous-1",22,1
193,"14",12,78,1,"4_","turk11-dialyzerheterogeneous-4",8,1
193,"19",19,78,1,"1_","turk11-radontranef-1",4,1
193,"13",15,272,1,"4_","turk11-autismfanned2-2",2,1
193,"6",6,35,1,"4_","turk11-examcorr-3",27,1
193,"7",12,65,1,"2_","turk11-dialyzerheterogeneous-4",3,1
193,"10",10,29,1,"1_","turk11-dialyzernonlinear-5",9,1
193,"1",16,23,1,"4_","turk11-examfanned-2",26,1
193,"10",10,60,1,"5_vertically","turk11-autismordered-1",5,1
193,"1",16,23,1,"3_","turk11-examfanned-3",23,1
193,"6",6,28,1,"3_","turk11-examcorr-3",12,1
193,"18",18,26,1,"1_","turk11-examcorr-4",24,1
193,"10",10,42,1,"3_","turk11-dialyzernonlinear-3",1,1
193,"15",15,24,1,"2_","turk11-autismfanned2-2",15,1
193,"13",13,32,1,"1_","turk11-cyclone-2",17,1
193,"15",15,18,1,"3_","turk11-examcorr-1",25,1
193,"20",14,37,1,"1_","turk11-radontranef-3",16,1
193,"10",10,35,1,"3_","turk11-autismordered-5",18,1
194,"10",10,20,2,"4_","turk11-examcorr-5",8,1
194,"12",13,53,3,"1_","turk11-cyclone-3",9,0.333333333333333
194,"20",13,53,3,"1_","turk11-cyclone-3",9,0.333333333333333
194,"11",13,53,3,"1_","turk11-cyclone-3",9,0.333333333333333
194,"10",10,14,1,"3_","turk11-dialyzernonlinear-2",11,1
194,"18",19,42,2,"5_Tiniest spread","turk11-radontranef-1",6,0.5
194,"15",19,42,2,"5_Tiniest spread","turk11-radontranef-1",6,0.5
194,"12",12,35,3,"4_","turk11-autismordered-4",5,0.333333333333333
194,"6",12,35,3,"4_","turk11-autismordered-4",5,0.333333333333333
194,"7",12,35,3,"4_","turk11-autismordered-4",5,0.333333333333333
194,"13",12,69,3,"2_","turk11-dialyzerheterogeneous-4",7,1
194,"16",16,64,3,"2_","turk11-examfanned-1",2,1
194,"7",7,30,2,"1_","turk11-autismfanned2-3",10,0.5
194,"2",7,30,2,"1_","turk11-autismfanned2-3",10,0.5
195,"20",19,244,4,"1_","turk11-dialyzerheterogeneous-1",10,1
195,"4",14,33,4,"1_","turk11-radontranef-3",3,1
195,"10",10,49,5,"1_","turk11-dialyzernonlinear-5",8,1
195,"6",10,58,5,"12_","turk11-autismfanned2-4",5,1
195,"8",8,44,5,"1_","turk11-examcorr-2",1,1
195,"20",13,435,4,"1_","turk11-cyclone-4",9,1
195,"19",16,235,5,"1_","turk11-examfanned-2",6,1
195,"20",20,18,5,"3_","turk11-autismordered-3",7,1
196,"10",10,45,1,"5_horizaontal line is zig zag","turk11-dialyzernonlinear-5",7,1
196,"16",16,107,3,"2_","turk11-examfanned-1",2,0.333333333333333
196,"6",16,107,3,"2_","turk11-examfanned-1",2,0.333333333333333
196,"11",16,107,3,"2_","turk11-examfanned-1",2,0.333333333333333
196,"3",15,36,2,"2_","turk11-examcorr-1",9,1
196,"10",10,14,3,"4_","turk11-autismordered-1",8,1
196,"13",13,134,2,"5_small spread","turk11-cyclone-5",4,1
196,"14",12,75,3,"5_small spread","turk11-dialyzerheterogeneous-4",5,1
196,"15",19,17,2,"4_","turk11-radontranef-1",11,1
196,"7",16,52,1,"2_","turk11-autismfanned2-1",6,1
201,"10",10,84,1,"3_","turk11-dialyzernonlinear-1",11,1
201,"17",6,43,3,"2_","turk11-examcorr-3",5,1
201,"9",10,111,3,"2_","turk11-dialyzerheterogeneous-2",8,1
201,"17",7,67,2,"1_","turk11-autismfanned2-3",9,1
201,"16",16,130,3,"1_","turk11-examfanned-3",10,1
201,"18",18,55,1,"1_","turk11-radontranef-2",1,1
201,"20",20,48,2,"4_","turk11-autismordered-3",3,1
201,"13",13,148,2,"4_","turk11-cyclone-5",7,1
201,"18",18,17,2,"3_","turk11-examcorr-4",23,1
201,"19",19,26,2,"1_","turk11-autismordered-2",26,1
201,"7",16,68,2,"1_","turk11-autismfanned2-5",21,1
201,"10",10,41,1,"3_","turk11-dialyzernonlinear-4",27,1
201,"13",13,102,1,"4_","turk11-cyclone-4",13,1
201,"13",12,53,2,"1_","turk11-dialyzerheterogeneous-4",20,1
201,"20",14,37,1,"1_","turk11-radontranef-3",17,1
201,"12",12,36,1,"1_","turk11-autismordered-4",16,1
201,"13",13,161,1,"4_","turk11-cyclone-1",31,1
201,"13",10,70,2,"1_","turk11-autismfanned2-4",14,1
201,"10",10,60,1,"3_","turk11-dialyzernonlinear-4",12,1
201,"18",18,40,1,"1_","turk11-radontranef-2",22,1
201,"9",10,39,2,"1_","turk11-dialyzerheterogeneous-2",29,1
201,"15",15,43,1,"3_","turk11-examcorr-1",15,1
201,"11",16,124,3,"1_","turk11-examfanned-4",25,1
203,"18",15,36,3,"1_","turk11-radontranef-5",3,1
203,"10",10,18,3,"23_","turk11-autismordered-1",6,1
203,"12",12,44,1,"4_","turk11-dialyzerheterogeneous-4",4,1
203,"8",8,27,4,"3_","turk11-examcorr-2",7,1
203,"6",10,50,1,"2_","turk11-autismfanned2-4",5,1
203,"10",10,34,4,"35_sinusoidal trend - nonlinear fit","turk11-dialyzernonlinear-5",2,1
203,"6",16,23,1,"2_","turk11-examfanned-2",8,1
203,"3",13,33,2,"1_","turk11-cyclone-5",1,1
204,"13",13,59,2,"3_","turk11-cyclone-2",1,0.5
204,"11",13,59,2,"3_","turk11-cyclone-2",1,0.5
204,"1",16,74,4,"3_","turk11-examfanned-1",7,1
204,"10",10,30,1,"3_","turk11-dialyzernonlinear-1",4,1
204,"5",16,38,4,"3_","turk11-autismfanned2-1",10,1
204,"10",10,25,1,"3_","turk11-examcorr-5",5,0.5
204,"17",10,25,1,"3_","turk11-examcorr-5",5,0.5
204,"18",10,60,4,"3_","turk11-dialyzerheterogeneous-2",11,1
204,"15",19,34,1,"3_","turk11-radontranef-1",6,1
204,"12",12,32,1,"3_","turk11-autismordered-4",9,1
205,"10",10,96,5,"34_","turk11-dialyzernonlinear-5",9,1
205,"19",19,25,4,"4_","turk11-autismordered-2",2,1
205,"16",16,47,4,"1_","turk11-autismfanned2-1",4,1
205,"10",10,21,5,"3_","turk11-examcorr-5",5,1
205,"13",13,54,5,"3_","turk11-cyclone-3",1,1
205,"6",16,33,4,"1_","turk11-examfanned-2",10,1
205,"18",15,32,5,"34_","turk11-radontranef-5",6,1
205,"19",19,39,3,"4_","turk11-dialyzerheterogeneous-3",7,0.5
205,"20",19,39,3,"4_","turk11-dialyzerheterogeneous-3",7,0.5
207,"10",10,24,1,"3_","turk11-autismordered-1",7,1
207,"3",15,51,3,"2_","turk11-examcorr-1",1,1
207,"18",18,22,3,"23_","turk11-radontranef-2",5,1
207,"10",10,17,2,"3_","turk11-dialyzernonlinear-4",6,1
207,"13",12,17,4,"2_","turk11-dialyzerheterogeneous-4",10,1
207,"1",16,21,4,"3_","turk11-examfanned-1",11,1
207,"13",13,29,4,"2_","turk11-cyclone-3",8,1
207,"13",10,21,3,"2_","turk11-autismfanned2-4",3,1
207,"19",8,16,4,"2_","turk11-examcorr-2",12,1
209,"10",10,13,3,"3_","turk11-autismordered-5",4,1
209,"20",12,29,1,"2_","turk11-dialyzerheterogeneous-4",10,1
209,"2",15,43,1,"3_","turk11-radontranef-5",5,1
209,"10",10,20,4,"4_","turk11-dialyzernonlinear-3",9,1
209,"16",16,16,2,"3_","turk11-autismfanned2-5",1,1
209,"20",16,25,1,"4_","turk11-examfanned-2",6,1
209,"13",13,16,2,"3_","turk11-cyclone-2",7,1
209,"18",18,22,3,"4_","turk11-examcorr-4",8,1
210,"13",13,30,3,"3_","turk11-cyclone-2",3,1
210,"16",16,194,1,"1_","turk11-examfanned-3",1,1
210,"7",7,31,4,"4_","turk11-autismfanned2-3",5,1
210,"19",19,58,2,"3_","turk11-radontranef-1",2,1
210,"10",10,16,5,"3_","turk11-dialyzernonlinear-5",4,1
210,"1",19,31,2,"3_","turk11-dialyzerheterogeneous-1",7,1
210,"3",15,36,2,"2_","turk11-examcorr-1",9,1
210,"19",19,16,4,"4_","turk11-autismordered-2",6,1
211,"10",10,14,2,"3_","turk11-dialyzernonlinear-1",10,1
211,"10",10,10,2,"3_","turk11-examcorr-5",5,1
211,"18",18,10,1,"1_","turk11-radontranef-2",1,1
211,"14",19,13,2,"3_","turk11-dialyzerheterogeneous-3",11,1
211,"13",13,24,4,"5_Thinnest center of the ""tornado""","turk11-cyclone-3",9,1
211,"15",15,27,2,"1_","turk11-autismfanned2-2",8,1
211,"10",10,23,2,"5_Vertical difference and size of boxes","turk11-autismordered-5",3,1
211,"19",16,22,3,"1_","turk11-examfanned-3",2,1
212,"3",16,6,1,"34_","turk11-autismfanned2-1",4,1
212,"1",16,127,2,"1_","turk11-examfanned-2",6,1
212,"10",10,268,4,"3_","turk11-dialyzernonlinear-2",8,1
212,"20",20,28,4,"3_","turk11-autismordered-3",12,1
212,"6",10,18,1,"1_","turk11-dialyzerheterogeneous-2",3,1
212,"3",16,14,2,"34_","turk11-autismfanned2-1",2,1
212,"6",6,21,1,"3_","turk11-examcorr-3",13,1
212,"18",15,29,2,"13_","turk11-radontranef-5",9,0.25
212,"10",15,29,2,"13_","turk11-radontranef-5",9,0.25
212,"7",15,29,2,"13_","turk11-radontranef-5",9,0.25
212,"1",15,29,2,"13_","turk11-radontranef-5",9,0.25
212,"18",18,80,3,"3_","turk11-examcorr-4",1,1
212,"20",13,111,2,"1_","turk11-cyclone-5",7,1
213,"7",7,14,3,"4_","turk11-autismfanned2-3",10,1
213,"19",19,33,5,"3_","turk11-autismordered-2",2,1
213,"13",12,116,5,"12_","turk11-dialyzerheterogeneous-4",9,1
213,"19",19,51,4,"12_","turk11-radontranef-1",1,1
213,"11",16,17,5,"2_","turk11-examfanned-5",4,1
213,"10",10,26,5,"3_","turk11-dialyzernonlinear-3",6,1
213,"4",6,16,3,"12_","turk11-examcorr-3",5,1
213,"12",13,28,4,"1_","turk11-cyclone-1",7,1
214,"20",20,42,1,"2_","turk11-autismordered-3",3,1
214,"10",10,12,1,"2_","turk11-dialyzernonlinear-3",10,1
214,"10",10,36,1,"5_bent/cut lines","turk11-autismfanned2-4",7,1
214,"15",15,27,1,"3_","turk11-examcorr-1",5,1
214,"19",19,111,2,"2_","turk11-dialyzerheterogeneous-3",2,0.5
214,"8",19,111,2,"2_","turk11-dialyzerheterogeneous-3",2,0.5
214,"13",13,43,1,"5_small spread","turk11-cyclone-2",1,1
214,"16",16,61,2,"1_","turk11-examfanned-4",8,0.333333333333333
214,"6",16,61,2,"1_","turk11-examfanned-4",8,0.333333333333333
214,"13",16,61,2,"1_","turk11-examfanned-4",8,0.333333333333333
214,"10",15,63,2,"1_","turk11-radontranef-5",4,1
215,"20",20,11,5,"2_","turk11-autismordered-3",1,1
215,"18",18,16,5,"3_","turk11-examcorr-4",6,1
215,"3",19,183,2,"1_","turk11-dialyzerheterogeneous-1",9,1
215,"15",7,29,2,"3_","turk11-autismfanned2-3",4,1
215,"14",13,37,5,"4_","turk11-cyclone-1",10,1
215,"1",16,38,3,"4_","turk11-examfanned-1",11,0.2
215,"19",16,38,3,"4_","turk11-examfanned-1",11,0.2
215,"11",16,38,3,"4_","turk11-examfanned-1",11,0.2
215,"15",16,38,3,"4_","turk11-examfanned-1",11,0.2
215,"10",16,38,3,"4_","turk11-examfanned-1",11,0.2
215,"10",10,18,5,"4_","turk11-dialyzernonlinear-3",7,1
215,"6",20,31,4,"3_","turk11-radontranef-4",8,0.333333333333333
215,"4",20,31,4,"3_","turk11-radontranef-4",8,0.333333333333333
215,"11",20,31,4,"3_","turk11-radontranef-4",8,0.333333333333333
216,"10",10,35,1,"3_","turk11-dialyzernonlinear-5",11,1
216,"15",15,100,1,"5_There is no dark color shading from left corner to about 1/2 way through graph, all the rest has this.","turk11-autismfanned2-2",8,1
216,"10",10,45,1,"5_Vertically Displaced","turk11-autismordered-1",2,1
216,"1",16,48,1,"1_","turk11-examfanned-2",9,1
216,"18",18,55,1,"3_","turk11-examcorr-4",7,1
216,"13",13,129,1,"5_Shortest horizontal wave lengths of all","turk11-cyclone-3",4,1
216,"5",19,70,1,"1_","turk11-dialyzerheterogeneous-3",3,1
216,"15",19,84,1,"35_straightest line out of all ","turk11-radontranef-1",1,1
217,"18",7,141,2,"1_","turk11-dialyzerheterogeneous-5",5,1
217,"13",13,108,2,"5_Thinner","turk11-cyclone-4",3,1
217,"15",15,63,1,"4_","turk11-examcorr-1",11,0.333333333333333
217,"8",15,63,1,"4_","turk11-examcorr-1",11,0.333333333333333
217,"18",15,63,1,"4_","turk11-examcorr-1",11,0.333333333333333
